MonthlyDisposableIncome,MonthlyLoanInstallment,YearOfBirth,Collateral,MaritalStatus,DaysPastDue
3887,1080,'1964',Yes,1,0
3774,1457,'1966',Yes,1,92
4205,1246,'1985',Yes,1,0
3448,1018,'1992',Yes,1,0
4808,1305,'1992',No,0,10
4794,1592,'1985',No,0,91
6156,1402,'1984',Yes,1,0
4348,1051,'1975',No,0,0
5173,1069,'1982',No,0,0
4692,1184,'1969',No,1,82
1675,839,'1980',No,0,97
2335,1168,'1979',Yes,1,95
3038,864,'1992',Yes,0,0
4312,1142,'1987',No,1,0
2742,1131,'1978',Yes,1,8
2331,1146,'1941',No,1,104
4312,1075,'1991',Yes,0,0
3923,1360,'1983',No,1,44
4173,1274,'1981',Yes,1,0
2321,1235,'1976',Yes,1,92
3968,862,'1981',Yes,1,0
3670,1143,'1992',No,0,93
4102,1266,'1981',Yes,1,0
3424,1222,'1980',No,1,92
3928,1143,'1985',No,1,0
2925,917,'1959',Yes,0,0
2592,850,'1989',No,1,95
3654,1174,'1991',Yes,1,0
3456,1190,'1987',Yes,1,0
5138,908,'1986',No,1,0
2630,1074,'1986',No,1,93
3589,1170,'1981',No,1,0
3918,1189,'1976',Yes,0,0
3171,819,'1992',No,0,0
2505,1245,'1986',No,1,100
2215,1163,'1973',No,1,103
2935,1015,'1981',No,1,93
4545,1417,'1981',No,0,26
3465,1304,'1986',Yes,1,0
3347,1281,'1992',Yes,1,0
2880,1135,'1986',No,0,99
2957,815,'1979',Yes,1,0
5359,1395,'1982',Yes,1,0
4214,971,'1981',Yes,1,0
2685,621,'1986',No,1,0
4387,1208,'1991',Yes,1,0
3478,989,'1986',No,1,88
2424,934,'1937',Yes,1,95
2679,1439,'1955',Yes,1,97
4233,1201,'1984',No,1,0
3111,1136,'1989',No,1,93
3320,1205,'1983',No,0,94
3452,1101,'1990',Yes,0,0
2683,1472,'1988',Yes,1,101
2968,928,'1987',Yes,1,0
2422,996,'1989',Yes,0,90
3791,1073,'1988',Yes,1,0
3216,1171,'1990',Yes,1,0
4372,1044,'1982',Yes,1,0
3277,892,'1978',No,1,0
4837,1089,'1980',No,1,0
4384,1078,'1987',Yes,1,0
3622,774,'1986',Yes,0,0
3660,1151,'1990',Yes,1,0
2933,1301,'1981',Yes,0,5
4979,957,'1986',Yes,0,0
4582,1087,'1935',No,1,91
2727,971,'1994',No,1,85
2458,944,'1974',Yes,1,15
4744,1016,'1963',No,1,93
3629,998,'1929',No,1,95
3214,949,'1978',Yes,1,0
4562,959,'1988',No,1,0
3284,756,'1985',Yes,0,0
3305,689,'1983',Yes,0,0
3253,1129,'1984',No,0,92
2889,1255,'1964',No,1,96
4371,1078,'1981',No,1,8
3969,1248,'1991',No,1,3
3934,1101,'1972',No,1,63
3530,1105,'1980',No,1,0
3318,1107,'1994',Yes,1,0
3590,1161,'1988',No,0,92
3404,1051,'1980',Yes,1,0
2618,1080,'1976',No,1,95
3588,869,'1985',Yes,1,0
2254,1049,'1972',No,0,98
3449,774,'1991',Yes,1,0
3857,1256,'1970',No,1,91
3351,996,'1975',Yes,1,0
3887,1175,'1975',No,0,102
3634,1042,'1976',No,1,91
2284,1028,'1969',Yes,1,0
3949,1482,'1981',No,0,93
3340,1036,'1984',No,1,91
3939,1036,'1990',Yes,1,0
3681,954,'1952',No,1,92
3022,913,'1979',Yes,0,0
3357,1142,'1981',No,1,28
3567,1210,'1977',Yes,1,0
2441,849,'1964',Yes,0,0
3852,892,'1973',No,1,0
3103,926,'1979',Yes,1,0
4021,994,'1992',Yes,1,93
1772,1007,'1972',No,1,99
2051,1363,'1985',Yes,1,104
1664,811,'1992',Yes,1,95
4718,929,'1954',Yes,1,0
3548,1136,'1985',Yes,1,0
2949,1125,'1981',No,0,96
2244,1077,'1974',Yes,1,91
4428,1216,'1979',No,0,92
5566,1594,'1956',No,1,91
3263,1013,'1970',No,1,78
4687,1153,'1990',No,0,0
3754,1337,'1975',Yes,1,92
3547,1147,'1984',Yes,0,0
2075,883,'1973',Yes,1,96
3358,1046,'1988',No,1,93
3144,966,'1986',Yes,1,0
2869,1172,'1971',Yes,0,77
2912,1175,'1978',Yes,1,33
2928,1077,'1972',Yes,0,82
4383,1207,'1981',Yes,0,0
4059,1269,'1990',Yes,1,0
1722,1031,'1968',Yes,0,103
3640,1131,'1979',Yes,1,0
2150,1189,'1991',Yes,1,97
3199,991,'1976',No,1,2
2980,1163,'1948',Yes,1,100
4252,1313,'1969',Yes,1,43
2287,990,'1980',Yes,1,2
2102,943,'1976',Yes,0,95
5720,1248,'1980',Yes,0,0
2673,703,'1981',No,1,29
4199,933,'1981',Yes,0,0
4666,1068,'1969',No,1,95
2993,807,'1977',Yes,1,0
2564,1012,'1984',Yes,1,12
3603,672,'1970',Yes,1,0
4425,1170,'1932',No,1,93
3942,1326,'1992',Yes,1,0
3310,998,'1969',Yes,0,0
3958,1269,'1992',Yes,1,0
3085,1121,'1984',No,1,93
2845,1026,'1995',Yes,0,0
2897,895,'1986',Yes,1,0
3429,1159,'1976',No,0,91
3277,1229,'1988',Yes,1,0
3428,1262,'1992',Yes,1,71
5714,1209,'1974',No,1,27
4962,1113,'1951',Yes,1,0
2100,645,'1959',No,0,0
4935,1525,'1984',No,1,21
3252,1108,'1977',Yes,0,49
1752,814,'1983',Yes,1,93
3804,1078,'1982',Yes,0,0
3215,567,'1982',Yes,0,0
4602,1141,'1976',Yes,1,0
4777,1067,'1991',No,0,0
4479,1083,'1975',Yes,0,0
5136,992,'1974',No,1,0
3696,1224,'1985',Yes,0,0
3636,1303,'1997',No,0,91
3025,685,'1959',Yes,1,0
1108,942,'1961',Yes,1,110
2287,1258,'1968',Yes,1,98
4847,1520,'1985',Yes,1,25
4616,1212,'1964',No,0,16
4093,1139,'1977',No,0,0
2906,1223,'1960',Yes,0,81
4569,1203,'1961',No,1,39
5527,981,'1953',Yes,1,0
4754,1459,'1990',No,1,0
3747,973,'1985',No,0,0
4473,1183,'1980',Yes,1,0
3997,1444,'1990',Yes,1,0
3753,1025,'1986',Yes,1,0
3296,846,'1989',No,0,0
4028,867,'1956',No,1,0
3670,1121,'1968',Yes,1,34
4829,1358,'1987',Yes,1,0
4263,1336,'1969',Yes,1,0
3838,1087,'1988',Yes,1,0
3088,791,'1965',Yes,0,0
3399,1003,'1984',No,0,0
4339,971,'1989',Yes,1,0
4595,1442,'1960',No,1,95
5416,1239,'1979',Yes,1,0
4041,1111,'1988',No,0,0
2626,1258,'1977',Yes,0,72
4592,1444,'1992',Yes,0,25
4837,1379,'1977',Yes,0,0
3722,1512,'1991',No,1,92
4282,1044,'1990',No,1,91
3509,1224,'1987',No,1,95
4949,1557,'1941',No,0,91
3372,961,'1986',No,1,92
3711,905,'1982',Yes,0,0
3467,1146,'1987',No,0,93
3483,1098,'1988',Yes,1,0
4205,1407,'1988',No,1,33
3972,1206,'1979',No,0,93
2471,1025,'1995',No,1,93
3477,1052,'1980',No,1,94
5150,1134,'1988',Yes,1,0
2280,781,'1974',Yes,0,0
3086,835,'1985',Yes,1,0
4034,940,'1974',Yes,0,0
1259,856,'1956',Yes,1,107
3766,1006,'1985',Yes,1,0
4002,708,'1989',Yes,1,0
7533,1185,'1974',No,1,0
4631,1476,'1995',No,1,96
4550,1533,'1985',Yes,1,7
4855,978,'1969',Yes,0,0
2862,1083,'1970',Yes,1,0
2699,1144,'1987',No,1,91
2709,898,'1988',No,0,18
4892,1385,'1958',Yes,1,0
2012,781,'1982',No,0,92
2528,1012,'1983',No,0,95
1905,885,'1985',No,1,94
2173,745,'1988',No,1,92
2559,847,'1995',Yes,1,0
1208,937,'1987',No,0,111
4825,1080,'1958',No,1,92
3565,1373,'1978',Yes,1,92
674,959,'1995',No,0,143
1891,1260,'1986',Yes,1,100
3633,1297,'1974',No,1,91
2026,969,'1992',No,1,99
3888,1371,'1994',Yes,0,0
2695,978,'1993',No,1,93
3066,858,'1982',No,1,87
2802,1199,'1950',Yes,1,92
2765,925,'1990',Yes,1,0
2530,723,'1993',No,1,53
4095,1639,'1989',No,1,94
2738,1019,'1945',Yes,1,41
3870,1221,'1997',No,1,93
3425,920,'1992',No,1,51
5048,1556,'1992',No,1,44
2324,934,'1966',Yes,1,0
1783,1034,'1984',Yes,1,98
2169,994,'1994',No,0,95
5068,1327,'1977',Yes,0,0
3764,1139,'1990',Yes,1,0
1483,885,'1991',No,1,108
3843,1166,'1968',No,1,64
3847,850,'1984',Yes,1,0
4162,1533,'1983',Yes,1,33
2042,823,'1986',Yes,0,28
3246,1359,'1966',Yes,1,85
4055,1004,'1965',No,1,0
3304,753,'1983',Yes,1,0
2917,1009,'1980',No,0,35
2946,1090,'1975',Yes,1,0
2098,1105,'1992',No,1,106
4097,991,'1982',Yes,1,0
3608,946,'1995',No,1,0
4056,1365,'1974',Yes,0,0
3229,1049,'1961',Yes,0,0
3982,1075,'1970',Yes,0,0
2636,943,'1978',No,1,95
1869,1055,'1981',Yes,1,97
6035,1056,'1985',Yes,1,0
4575,1067,'1961',No,0,0
4080,1035,'1993',No,1,0
3751,1148,'1994',Yes,1,92
3379,963,'1990',Yes,1,0
2395,827,'1967',Yes,1,0
3066,952,'1995',No,1,93
3216,1642,'1984',No,1,100
2611,1171,'1973',No,1,95
3790,1220,'1961',Yes,0,0
2578,1179,'1978',Yes,0,96
4451,817,'1965',Yes,1,0
3376,1230,'1987',Yes,0,0
3355,775,'1982',Yes,0,0
2737,1015,'1986',Yes,1,0
1290,810,'1987',No,1,107
2923,972,'1993',No,1,95
3035,734,'1985',Yes,0,0
3432,1105,'1978',No,0,92
4432,1210,'1952',No,0,92
2264,1090,'1970',Yes,0,95
3862,966,'1987',Yes,1,0
1151,1029,'1987',Yes,1,111
3352,874,'1991',Yes,1,0
2321,1068,'1981',Yes,1,71
2615,1105,'1983',No,0,94
4217,1145,'1959',Yes,1,0
503,615,'1961',Yes,1,130
2510,1020,'1983',No,1,93
2424,1491,'1986',Yes,1,95
4272,1316,'1962',Yes,0,0
2126,1043,'1971',Yes,1,96
4346,1159,'1980',No,0,0
2518,1227,'1954',Yes,0,98
3187,1102,'1995',No,0,91
2081,1153,'1982',Yes,1,94
4264,1397,'1974',Yes,1,0
4280,1104,'1987',No,0,91
3691,1074,'1981',Yes,1,0
2151,873,'1980',Yes,1,0
4286,1260,'1991',Yes,1,0
2822,852,'1973',No,0,34
3936,1058,'1975',Yes,0,0
2829,747,'1996',No,1,92
3697,1003,'1968',No,1,64
4713,1389,'1979',Yes,1,0
3466,1151,'1987',Yes,1,0
2416,1260,'1957',Yes,0,98
4054,1079,'1989',No,1,0
3302,986,'1988',Yes,1,0
3952,951,'1987',No,1,0
3319,1137,'1971',No,1,75
3758,1025,'1984',Yes,1,0
1523,925,'1985',No,1,104
3204,1323,'1980',Yes,1,0
3818,1039,'1983',No,1,0
3709,1118,'1978',Yes,1,0
2649,1046,'1986',No,0,59
4284,1347,'1991',Yes,1,0
4243,1043,'1992',No,1,18
2244,1082,'1976',Yes,1,94
5224,1506,'1982',Yes,1,0
3569,1234,'1970',Yes,1,0
2848,1631,'1960',Yes,1,100
3697,1053,'1985',No,1,0
4402,917,'1991',No,1,0
3637,1284,'1983',Yes,0,0
3032,832,'1957',No,1,93
3045,1162,'1985',Yes,1,0
4635,1136,'1982',Yes,0,0
2996,1209,'1994',Yes,1,0
4713,1236,'1970',Yes,0,0
3868,1163,'1941',No,1,94
3916,1266,'1947',No,1,98
5346,1366,'1968',Yes,1,0
4799,1019,'1986',Yes,1,0
4767,1548,'1954',Yes,1,0
3196,655,'1962',Yes,1,0
4573,1668,'1982',Yes,1,0
3498,1391,'1960',Yes,0,95
4171,759,'1981',No,0,0
3998,1817,'1944',Yes,1,99
5008,1135,'1987',Yes,1,0
3773,883,'1971',Yes,1,0
4815,1285,'1975',No,1,95
6069,1413,'1975',Yes,0,0
1438,927,'1991',Yes,1,98
3015,934,'1981',Yes,1,0
2786,939,'1974',Yes,1,0
3575,1111,'1981',No,0,93
1988,1134,'1984',Yes,1,101
1769,1115,'1993',Yes,1,94
4076,1328,'1986',Yes,1,0
3936,1009,'1965',No,1,0
4165,1228,'1996',Yes,1,0
2101,891,'1979',No,0,93
2466,1158,'1981',Yes,1,85
3707,1473,'1975',No,1,94
4452,1286,'1979',No,0,83
3649,1301,'1989',No,1,93
3433,1259,'1978',No,1,96
2997,887,'1956',No,1,91
2418,1254,'1990',No,1,100
4555,913,'1985',Yes,1,0
5539,1692,'1986',No,0,53
3484,1090,'1986',No,1,92
1582,1290,'1991',Yes,1,107
2273,1088,'1959',No,1,94
3522,809,'1991',Yes,1,0
4787,972,'1958',Yes,1,0
1393,538,'1976',Yes,1,0
409,826,'1966',Yes,0,169
2708,653,'1954',Yes,0,0
4248,1296,'1989',No,1,65
3253,1114,'1988',Yes,1,0
2998,868,'1977',Yes,1,0
2627,625,'1986',Yes,0,0
3499,1014,'1981',Yes,1,0
2559,884,'1969',Yes,1,0
6266,1302,'1981',No,1,0
3503,1031,'1978',Yes,1,0
2764,908,'1990',No,0,69
2312,1064,'1969',Yes,1,93
4035,1041,'1990',Yes,0,0
4583,1124,'1978',No,1,0
3953,1232,'1986',Yes,1,0
3360,794,'1986',Yes,1,0
2419,882,'1986',No,0,93
3737,673,'1974',Yes,0,0
1990,1029,'1975',Yes,1,98
2815,1009,'1978',No,1,95
4672,857,'1964',No,0,0
3906,1322,'1985',No,0,95
3598,1027,'1977',No,1,0
1907,811,'1987',No,0,99
3330,1076,'1992',No,1,91
3646,1136,'1980',Yes,1,0
4369,1135,'1975',Yes,1,0
3541,1097,'1963',No,1,93
2474,973,'1972',Yes,0,0
3931,1167,'1986',Yes,0,0
2726,797,'1971',No,1,92
2654,1101,'1993',No,0,93
3201,1042,'1988',Yes,1,0
2919,1080,'1979',No,1,65
3605,1048,'1974',Yes,1,0
3170,1292,'1995',Yes,1,79
4571,1457,'1979',No,1,92
2318,881,'1981',No,1,96
2837,1045,'1977',Yes,1,0
2380,1081,'1980',Yes,1,2
5069,1446,'1982',Yes,1,0
3187,827,'1989',Yes,1,0
3116,1092,'1997',No,0,95
4660,542,'1992',No,1,0
3815,665,'1973',No,1,0
5600,1126,'1990',Yes,1,0
2721,1058,'1989',No,1,83
3222,1191,'1990',No,0,94
2437,1452,'1989',No,1,103
1775,986,'1971',Yes,1,99
2532,711,'1982',Yes,0,0
3382,1228,'1982',Yes,1,69
6183,1326,'1973',Yes,0,0
4622,1123,'1985',No,1,0
4239,1465,'1988',Yes,0,0
3498,1039,'1989',No,1,52
2204,819,'1977',No,0,94
4709,1416,'1980',Yes,0,0
1779,615,'1970',Yes,1,0
3601,945,'1978',Yes,0,0
3004,823,'1970',Yes,0,7
2709,1033,'1983',No,1,94
4224,1297,'1989',No,0,92
2343,1292,'1972',No,1,99
3519,1296,'1994',No,1,94
2845,862,'1959',Yes,1,50
3313,1333,'1987',No,1,92
3161,1187,'1966',Yes,1,86
4307,937,'1983',Yes,0,0
3256,931,'1987',Yes,1,0
4694,1212,'1976',Yes,0,0
2596,1286,'1962',No,1,103
1949,1141,'1973',Yes,0,98
4839,1543,'1980',Yes,1,0
2885,1122,'1952',Yes,1,92
2256,790,'1968',No,0,94
4330,948,'1992',Yes,1,0
3384,1124,'1978',Yes,1,0
2490,1069,'1970',Yes,1,17
4983,1222,'1959',Yes,1,0
4120,1200,'1945',Yes,1,0
3997,1656,'1989',No,0,98
4630,825,'1991',No,1,0
2548,1074,'1989',Yes,1,92
2184,977,'1977',No,1,98
4283,1284,'1962',Yes,0,0
2717,1184,'1977',Yes,1,93
2999,670,'1985',Yes,1,0
3308,1425,'1985',Yes,1,91
2994,1334,'1954',Yes,1,92
2755,1035,'1963',Yes,0,92
4268,1382,'1982',No,0,92
2345,850,'1986',Yes,0,30
4072,989,'1983',No,1,0
3609,1131,'1987',Yes,1,66
1640,913,'1971',No,1,102
5024,1115,'1946',No,0,5
3197,832,'1972',Yes,1,0
2648,947,'1994',Yes,1,0
4100,1366,'1974',Yes,1,0
4671,955,'1984',Yes,0,0
2682,785,'1985',Yes,1,0
2556,741,'1978',Yes,0,0
3727,1013,'1989',Yes,0,0
1703,1045,'1980',No,1,105
3385,804,'1957',Yes,1,0
3232,1044,'1978',No,1,0
3812,965,'1986',No,1,92
4476,813,'1956',No,1,0
1659,1099,'1990',Yes,1,102
2930,1286,'1973',Yes,1,93
3088,1085,'1990',Yes,0,0
3649,1179,'1955',No,1,97
2784,990,'1975',Yes,1,86
2596,799,'1981',No,1,47
4089,1220,'1971',Yes,1,0
3301,827,'1997',Yes,0,0
4267,1273,'1992',No,1,33
3958,676,'1981',No,1,0
4105,1115,'1982',Yes,1,0
3938,914,'1988',Yes,1,0
3355,1025,'1981',Yes,1,0
1671,1047,'1965',No,1,109
3201,1201,'1980',No,0,93
5095,1350,'1967',Yes,1,0
3697,1171,'1973',Yes,0,0
2723,892,'1982',Yes,0,0
3121,1146,'1977',No,1,94
3639,883,'1991',Yes,1,0
4648,1102,'1990',No,1,0
2868,770,'1983',Yes,1,0
2577,1020,'1980',Yes,1,0
4894,1139,'1992',Yes,1,0
4360,1233,'1968',Yes,1,0
3827,790,'1937',No,1,95
4090,1136,'1983',Yes,1,0
3631,967,'1962',No,0,44
4882,995,'1978',No,0,0
3463,1247,'1973',No,0,96
4631,1341,'1968',Yes,1,0
5758,1528,'1952',No,0,93
4025,1105,'1989',No,1,0
2859,1369,'1979',No,1,92
3304,1138,'1981',No,1,0
3318,1200,'1984',Yes,0,0
3362,977,'1970',No,0,0
4636,1170,'1991',No,0,28
4935,924,'1990',Yes,1,0
3058,859,'1991',No,1,92
4768,1146,'1992',Yes,0,0
3476,1091,'1990',Yes,0,11
3168,682,'1986',Yes,0,0
4127,957,'1982',No,0,0
1909,389,'1980',Yes,0,0
4529,1441,'1950',Yes,0,83
3864,810,'1970',No,0,0
3041,1190,'1992',No,1,95
5536,1214,'1990',Yes,1,0
2242,844,'1985',No,1,97
3076,994,'1990',No,0,92
4482,1244,'1976',No,1,92
2510,1010,'1972',Yes,1,92
5222,1092,'1975',Yes,1,0
2001,1181,'1995',No,1,108
2153,836,'1988',Yes,1,0
5761,1425,'1982',No,0,0
4340,1434,'1984',Yes,1,0
3292,1066,'1977',Yes,1,19
3100,1228,'1980',Yes,0,15
3455,776,'1986',Yes,0,0
3356,1029,'1991',Yes,0,48
1897,674,'1981',Yes,1,0
2698,1517,'1979',Yes,0,102
2132,1101,'1971',Yes,1,96
3938,1190,'1986',Yes,1,48
3338,1047,'1982',Yes,1,0
4329,1074,'1990',No,1,0
5275,1650,'1977',Yes,1,0
2396,785,'1990',Yes,1,0
2366,1085,'1991',No,1,96
3308,726,'1982',Yes,1,0
4809,1309,'1989',No,1,5
3712,918,'1978',No,1,0
4217,1498,'1976',Yes,1,0
3659,1211,'1942',No,0,99
3964,1013,'1980',No,1,0
4187,934,'1978',Yes,1,0
3104,1291,'1989',Yes,1,93
2636,1245,'1996',Yes,0,91
3905,621,'1990',Yes,1,0
4644,1391,'1990',No,1,3
2789,903,'1978',Yes,1,0
1875,543,'1954',Yes,1,36
3893,1103,'1992',Yes,1,0
3099,1264,'1976',No,1,0
4685,1207,'1968',No,1,22
1849,782,'1979',No,1,92
2259,1040,'1990',Yes,1,96
3851,1318,'1976',No,1,84
3243,1074,'1971',Yes,1,0
5766,1274,'1964',No,1,0
4126,1069,'1972',No,1,0
3803,706,'1964',Yes,1,0
3190,968,'1969',Yes,0,0
4619,1142,'1962',Yes,0,0
3101,1245,'1985',Yes,1,52
5399,1297,'1973',No,1,0
4549,1405,'1967',Yes,0,0
4150,1366,'1994',Yes,1,0
4699,709,'1981',Yes,1,0
3872,1108,'1973',Yes,1,0
3701,1191,'1989',Yes,1,28
3707,1268,'1985',Yes,1,0
2606,1243,'1970',No,0,96
2857,1086,'1978',No,0,92
5562,1289,'1946',No,1,97
2694,1080,'1984',Yes,0,0
3663,1165,'1994',Yes,1,0
1617,938,'1987',No,1,98
4098,1125,'1980',No,1,59
5879,1790,'1995',Yes,1,0
3978,989,'1976',No,0,91
1972,916,'1971',Yes,0,93
2558,1131,'1957',Yes,1,93
2009,925,'1995',No,1,97
2817,1187,'1992',No,1,94
1656,1070,'1985',No,1,105
2683,749,'1943',No,0,82
2722,690,'1956',Yes,1,0
3336,824,'1989',Yes,1,0
3485,820,'1997',No,1,0
4741,985,'1984',Yes,1,0
3224,903,'1965',Yes,0,0
4311,1144,'1979',No,0,0
3521,1234,'1973',No,1,94
3626,1216,'1988',Yes,1,0
3006,1307,'1982',Yes,1,0
3848,969,'1982',Yes,1,0
2717,948,'1979',Yes,1,0
4577,1110,'1994',No,1,69
2965,933,'1949',Yes,0,49
3078,822,'1980',Yes,1,0
4906,1024,'1995',No,1,0
649,664,'1984',No,1,126
4513,1287,'1975',Yes,0,0
4227,957,'1985',Yes,1,0
5044,1284,'1980',Yes,0,0
4145,1265,'1977',No,1,0
2685,1113,'1980',Yes,0,0
2955,1154,'1976',Yes,1,0
4616,1406,'1981',Yes,1,48
2953,706,'1985',No,1,4
2851,913,'1993',Yes,1,0
3418,860,'1989',Yes,1,0
3003,963,'1990',Yes,1,31
4048,844,'1977',Yes,0,0
3902,881,'1968',No,1,0
2076,999,'1989',Yes,1,98
3907,1442,'1989',Yes,0,21
3540,1001,'1998',Yes,1,0
3410,899,'1980',Yes,0,0
2934,1250,'1990',No,1,100
2774,978,'1991',Yes,1,0
3153,1019,'1967',Yes,1,0
1522,750,'1991',No,1,102
3230,1048,'1986',No,1,20
3744,1126,'1987',No,0,50
4034,1166,'1987',Yes,1,0
5326,1527,'1983',Yes,1,0
2817,771,'1983',Yes,0,0
4455,917,'1992',No,0,0
2018,973,'1972',No,1,98
5012,1164,'1968',Yes,1,0
3583,878,'1995',No,1,0
2109,845,'1944',No,1,96
3676,1323,'1980',No,1,95
6014,1049,'1994',Yes,0,0
1088,768,'1986',No,1,107
4306,1217,'1967',Yes,1,0
2977,1004,'1995',No,0,92
4508,1282,'1978',No,1,0
2437,862,'1979',Yes,1,0
1991,885,'1984',Yes,0,92
4052,992,'1980',No,1,0
3351,1142,'1982',No,0,0
3849,1284,'1993',No,0,95
3061,881,'1994',Yes,0,0
4093,1152,'1994',Yes,1,0
3899,1348,'1983',Yes,0,0
3552,1117,'1960',No,1,93
3014,842,'1979',No,0,0
5851,1328,'1960',No,1,0
3127,1037,'1989',Yes,1,0
4090,1355,'1990',No,0,96
4502,989,'1962',No,0,0
3949,918,'1990',Yes,0,0
4190,1491,'1974',Yes,1,23
3303,1274,'1961',No,0,100
3053,1015,'1983',Yes,1,0
4756,1362,'1990',No,1,92
3074,1011,'1965',Yes,1,0
4048,1257,'1983',No,1,91
2348,556,'1991',Yes,1,0
3246,1027,'1980',Yes,0,0
2981,931,'1993',Yes,1,0
1082,1523,'1982',No,1,140
3512,1033,'1960',Yes,1,69
4208,1085,'1982',No,0,29
2300,1358,'1962',No,1,107
4172,1156,'1951',Yes,0,0
2203,739,'1970',Yes,0,0
3675,928,'1978',No,1,0
1886,782,'1980',No,1,80
1831,522,'1985',No,0,0
3287,808,'1957',Yes,0,0
1856,683,'1988',Yes,0,0
3266,891,'1990',Yes,1,0
5118,1079,'1985',No,1,0
5000,1021,'1986',No,0,0
4464,979,'1984',Yes,0,0
4347,949,'1985',No,0,0
4212,709,'1975',Yes,1,0
2570,1102,'1976',No,1,87
5731,1015,'1988',No,1,0
2969,777,'1983',No,0,0
2496,1131,'1979',Yes,1,91
2429,1085,'1982',Yes,1,94
5264,1200,'1948',Yes,1,0
2268,893,'1980',No,1,96
3780,941,'1987',Yes,0,0
4165,1082,'1986',Yes,1,0
5658,1231,'1974',No,1,0
4448,924,'1978',Yes,0,0
4237,973,'1975',No,0,0
5203,1310,'1981',Yes,1,0
3596,1407,'1980',Yes,0,0
2793,1072,'1991',Yes,0,92
1628,898,'1959',No,1,105
2056,980,'1964',No,0,101
3951,1087,'1973',Yes,1,0
3403,1195,'1973',No,0,92
3918,1207,'1970',No,1,0
1708,1206,'1985',No,1,105
3944,1393,'1988',No,1,92
4572,938,'1976',No,1,0
3839,1103,'1976',Yes,1,0
3227,938,'1976',Yes,1,0
3258,1200,'1979',Yes,1,91
4926,1061,'1987',Yes,1,0
3371,1034,'1984',Yes,0,0
1924,1199,'1993',No,1,107
2480,888,'1986',No,1,95
2296,732,'1972',No,1,92
4658,1328,'1973',No,0,76
2180,732,'1990',Yes,1,0
2386,1019,'1993',No,1,100
2263,915,'1990',No,1,81
4081,1028,'1965',No,0,46
4501,763,'1978',No,1,0
4756,1073,'1975',Yes,1,0
3688,808,'1991',Yes,1,0
4711,1172,'1972',Yes,1,0
3363,1046,'1988',Yes,0,0
3750,858,'1959',No,0,17
3308,1220,'1980',Yes,0,0
2687,1134,'1976',Yes,1,33
3744,1174,'1978',Yes,1,0
4045,1218,'1981',Yes,1,0
3351,798,'1986',Yes,0,0
2180,910,'1971',Yes,1,0
4086,1153,'1953',Yes,0,0
5547,978,'1989',No,0,0
2617,1295,'1995',No,1,102
4168,1619,'1980',No,1,95
2584,1168,'1987',Yes,0,66
4789,1118,'1974',Yes,0,0
6176,1374,'1995',No,1,50
2980,1333,'1987',No,1,98
3755,899,'1979',No,1,0
4381,1227,'1995',No,1,92
2379,1029,'1991',Yes,0,52
310,1216,'1979',Yes,0,254
4554,1139,'1959',No,0,93
2823,1078,'1978',Yes,1,0
2508,1404,'1986',No,0,100
3182,947,'1988',No,0,91
3178,1036,'1976',No,1,92
1108,1086,'1981',No,1,122
3272,1226,'1976',No,1,96
4017,1157,'1980',Yes,1,0
3173,780,'1991',No,1,25
3649,1150,'1980',No,0,0
4180,1224,'1994',No,1,13
3524,828,'1985',No,1,0
3640,1347,'1975',No,1,64
3475,1228,'1983',Yes,1,0
3235,1314,'1970',Yes,1,68
5756,1143,'1973',Yes,0,0
4749,1312,'1982',Yes,1,0
5331,1250,'1979',No,0,0
4114,1410,'1978',No,0,22
2059,806,'1973',Yes,1,73
3526,1244,'1973',Yes,0,91
5921,1287,'1972',No,0,0
2235,846,'1985',Yes,1,0
2640,1397,'1988',Yes,0,94
3149,1021,'1994',Yes,0,0
3656,1123,'1982',Yes,1,0
2826,1506,'1974',Yes,1,99
4435,1099,'1987',Yes,0,0
3978,1072,'1979',Yes,1,0
2719,1112,'1994',Yes,1,92
1115,1071,'1986',Yes,0,115
2347,1191,'1989',Yes,0,95
4754,692,'1991',Yes,1,0
1487,796,'1992',Yes,1,101
3964,1126,'1978',Yes,0,0
4564,1112,'1990',Yes,1,0
2294,913,'1971',No,1,100
3637,948,'1992',No,1,0
5116,1023,'1991',Yes,1,0
3780,1216,'1979',No,0,0
2283,1249,'1987',Yes,1,98
2535,1055,'1970',No,1,92
5975,1351,'1978',No,1,0
4993,934,'1976',No,1,0
3416,1245,'1990',No,1,93
2939,912,'1990',No,1,91
4072,1560,'1989',No,1,93
4819,1027,'1951',No,1,0
2953,972,'1985',No,1,93
4657,1232,'1977',Yes,0,0
2784,817,'1993',Yes,0,0
2487,955,'1986',Yes,0,92
2829,916,'1977',Yes,1,0
3221,1089,'1982',Yes,1,0
5437,1248,'1986',No,1,0
3473,1112,'1973',Yes,1,0
2821,960,'1981',Yes,1,0
4428,1310,'1979',Yes,0,0
2944,1141,'1986',Yes,0,49
2844,1274,'1988',Yes,0,96
1132,697,'1976',Yes,0,101
3130,943,'1977',Yes,1,0
2354,1073,'1976',Yes,0,91
4042,1160,'1982',Yes,1,0
4238,760,'1989',No,1,0
2650,858,'1987',Yes,1,0
3936,1206,'1986',No,1,0
3730,857,'1978',Yes,1,0
4846,1291,'1967',Yes,0,0
5356,1424,'1993',Yes,0,0
5191,1436,'1966',Yes,0,0
